546.33299590457,210656.947831078,-3839.2621418184
542.31657781161,211247.398882049,-4001.21769756118
537.3324770531,211897.634273399,-4242.7724845121
530.560567965685,212605.889062331,-4424.12721812726
524.94550948591,213401.7599373,-4528.04849480853
511.42398702713,214302.006829901,-4509.9987345059
499.29517271068,215297.75716711,-4428.15766628819
481.71776465564,216363.493478718,-4262.99330424487
458.14230321604,217503.833303592,-4032.84984022864
436.950154435635,218709.077417765,-3711.06635072938
413.15234871926,219951.172078052,-3281.06344202837
394.876218984575,221231.970130235,-2769.77897825732
373.67066406287,222533.572480709,-2191.35385885458
353.521362891485,223852.463241923,-1527.67252741285
336.150778688713,225153.587932907,-716.83248868812
324.876986861913,226448.473878368,197.705784526665
296.647022488158,227727.635318981,1147.06659038174
269.526174466373,228997.918987548,2072.07135614639
239.250385445553,230249.950120748,3037.15824930497
213.354953707958,231443.245925353,4146.73349216651
201.099716387023,232542.33689762,5353.07151323691
183.473223523528,233599.661725746,6575.32827249933
137.412035514753,234602.974433029,7810.88729865687
95.646916160443,235531.105203951,9001.52347611619
68.066851480088,236361.805052913,10211.7327236772
34.188876463758,237096.69057393,11335.4018285316
2.30312803237299,237746.683976699,12434.334792748
-29.434439470142,238341.975885907,13469.8526050552
-54.105087684582,238852.213824767,14512.7153164136
-76.315051914947,239271.323890287,15519.8830126339
-95.437490147437,239613.976931973,16496.2114389537
-113.905742917632,239866.99841894,17491.834315121
-132.410675950547,240086.034053416,18447.3206210466
-147.122071854647,240248.810136786,19343.7523235024
-155.969834020485,240384.570508748,20145.6838421922
-169.78073146254,240484.435339955,20853.3980091511
-166.72885542015,240541.179896322,21548.4408459546
-160.46101393273,240538.93033256,22265.0732120942
-157.295056486775,240479.754401303,22970.2267596844
-144.578571708765,240394.979634276,23594.4490853762
-153.444238472015,240312.563251554,24128.2448843175
-158.170552605725,240182.118030323,24623.7685373331
-126.00074637149,239919.498680419,25159.8607155183
-101.651756100355,239680.511601306,25663.1502060661
-106.11380029332,239436.119629825,26097.1000528272
-109.67971682385,239190.73365039,26464.7495417768
-105.530989834055,238874.191772201,26858.1003815135
-73.8146557158,238534.565891331,27180.5494130448
-45.08161098178,238211.367873924,27408.9729276599
-42.267459836925,237862.136353672,27608.0886396008
-49.292951498075,237557.167158003,27634.663330923
-36.802416520015,237212.29582619,27573.281890649
-31.782949609835,236811.910661536,27550.1831125019
-54.119860280515,236471.467281017,27506.8302731341
-49.738773058295,236028.881320607,27649.3908683071
-52.07980667912,235512.769698483,27695.7795824828
-52.2721351135,234980.361597497,27693.833568435
-45.4097588668,234416.164688617,27660.6688167003
-59.417435052085,233833.422130243,27577.2972718089
-88.549616170905,233225.34900911,27459.3896373573
-85.37125307492,232600.311252113,27284.1719613641
-89.4960201761,231938.468967184,27113.1971446751
-107.588823689245,231298.238458718,26848.7339578266
-117.29857931735,230560.651750413,26600.6767782346
-110.608646464965,229780.881848814,26314.2519521809
-91.50690161648,228946.309540969,26041.4872497558
-81.749447070145,228097.901969412,25680.4023473417
-79.217278757835,227195.451971844,25332.9185196939
-96.75929747101,226222.029921866,24901.177937657
-89.229322994945,225214.563755689,24413.953688806
-80.678086564225,224109.446825607,24013.021480704
-106.08331512555,222987.725114065,23544.2465978658
-116.47398678072,221789.98265914,23043.0602923602
-99.586951935125,220426.130459639,22532.6259027329
-107.236416651665,219037.786119001,21772.1481661953
-108.56039457749,217607.659995198,21049.2166385535
-113.9884440119,216103.93358032,20248.2969997281
-128.598990175125,214593.522399586,19374.6859863309
-142.99963857052,213060.498089769,18456.8659029774
-158.296523953555,211499.705898986,17469.4566570691
-204.09784263716,209920.323054271,16490.6562586617
-232.971617621685,208320.404413969,15500.6553141063
-239.549154224675,206686.475045827,14501.8909825905
-244.28821081839,205020.048048229,13513.7571270149
-260.57693752869,203359.723776825,12515.4299384049
-280.248556020515,201707.243137223,11494.8119876123
-304.09260519431,200116.763250826,10436.3109605256
-352.444401401325,198579.065744569,9408.1791778412
-382.421979974575,197100.102670219,8441.6205973619
-422.18890513376,195698.047724212,7499.59181226979
-443.93975982217,194373.932626175,6641.37100601744
-450.718281428045,193126.995658816,5833.78022281482
-468.515543574635,191976.420164446,5008.10109745085
-484.092786267975,190950.443655295,4176.20962804898
-499.744283965705,190106.427551333,3344.04756772179
-518.22136005295,189441.478223096,2546.47301403432
-531.06303875511,188945.521380551,1852.01233173888
-564.3971131465,188565.710393466,1228.46433274592
-568.037179773395,188293.492393262,688.038545397735
-561.19307187888,188128.522514133,242.881351135635
-537.25752413427,188055.212717796,-104.68896158367
-517.62310161093,188080.074146223,-430.267166494505
-518.99311649101,188233.962231776,-743.986699670445
-525.50203441129,188561.64944799,-1067.42833559689
-520.10526744564,189013.813648015,-1344.71089107568
-537.500375169195,189579.032477009,-1548.08303300205
-516.365529360635,190234.079557748,-1655.62478169974
-499.394820978595,190962.196890047,-1666.7050215333
-479.1497354675,191724.997380811,-1576.58215271764
-435.553439911045,192509.486072981,-1405.44211693222
-409.11288619824,193324.087011396,-1282.92965294417
-383.134678716035,194189.227764106,-1165.67989782166
-338.182826813935,195101.448238067,-1083.90459147549
-297.34292004377,196064.6962614,-1026.69929783613
-270.38985970858,197020.947662657,-928.80914486178
-232.39844544918,198002.949280858,-794.790232863445
-201.216488515785,198982.194344629,-633.67242512363
-163.10568781964,199959.637153683,-403.5086420794
-137.239904194205,200919.133257453,-160.50051898206
-127.91037279473,201851.723065573,70.673103189345
-124.0142058015,202748.919257101,280.72469820855
-120.38791746332,203642.339591264,452.989778697015
-102.72942323502,204520.40317069,645.381796174525
