Time,X,Y,Z
5.75825,0.83767,0.73380,0.02902
5.76631,0.83077,0.72090,-0.01776
5.77393,0.81229,0.66517,0.01351
5.78145,0.82900,0.68799,0.03024
5.79073,0.81972,0.74471,0.02791
5.80008,0.81997,0.77476,0.01085
5.80835,0.79339,0.72672,0.01905
5.81491,0.83040,0.78268,0.01500
5.82133,0.69423,0.80937,-0.00476
5.83011,0.84137,0.79375,0.02364
5.83902,0.82743,0.81346,0.04477
5.84786,0.82986,0.73273,0.04032
5.85477,0.78651,0.77730,0.00498
5.86137,0.74815,0.80726,-0.03381
5.87016,0.76980,0.78303,-0.06391
5.87980,0.75407,0.81178,0.01518
5.88754,0.77729,0.72223,0.00318
5.89550,0.72076,0.76107,-0.05020
5.90323,0.75267,0.72477,-0.06983
5.91104,0.77917,0.62903,-0.01233
5.91908,0.72964,0.68453,-0.00813
5.92676,0.73998,0.64485,-0.04295
5.93441,0.80302,0.60276,0.02293
5.94228,0.76480,0.60367,-0.01155
5.94998,0.77305,0.58458,0.00282
5.95786,0.76577,0.56779,0.01003
5.96832,0.71523,0.64674,-0.03859
5.97614,0.74542,0.61832,-0.07003
5.98174,0.73505,0.57982,-0.02316
5.98957,0.70656,0.63893,0.02901
6.00000,0.71393,0.57564,-0.01953
6.00794,0.66741,0.65955,0.00316
6.01556,0.69409,0.58859,0.01024
6.02316,0.65918,0.65876,0.01561
6.03051,0.62406,0.61070,0.01910
6.03794,0.70247,0.52823,-0.00812
6.04518,0.65493,0.59066,0.07387
6.05505,0.66156,0.57668,-0.00889
6.06296,0.68671,0.48531,0.03299
6.07046,0.65961,0.56768,0.00871
6.08004,0.66412,0.49891,0.02230
6.08727,0.64878,0.47597,-0.02343
6.09482,0.63469,0.43343,-0.05747
6.10275,0.62453,0.43977,0.00438
6.11019,0.63085,0.52012,-0.04147
6.12001,0.64874,0.39756,-0.04705
6.12793,0.62978,0.40105,0.02129
6.13361,0.62799,0.44157,0.04721
6.14200,0.61824,0.42661,-0.02019
6.15043,0.64083,0.33227,-0.06354
6.15930,0.61434,0.39022,-0.02747
6.16817,0.54840,0.32171,-0.01387
6.17424,0.58005,0.35260,-0.06139
6.18266,0.60213,0.36687,-0.08906
6.19082,0.60494,0.28166,-0.09299
6.19972,0.60176,0.29102,-0.02328
6.20893,0.58490,0.30593,0.00724
6.21508,0.56876,0.35854,-0.02396
6.22380,0.55312,0.34340,0.03659
6.23262,0.58408,0.26694,0.01786
6.23841,0.53975,0.37895,-0.02532
6.24672,0.54591,0.30715,-0.09409
6.25497,0.51591,0.26962,0.00770
6.26278,0.53522,0.29465,-0.03309
6.27056,0.57259,0.17042,-0.03961
6.27872,0.55560,0.19074,-0.03037
6.28717,0.54229,0.18319,0.01532
6.29547,0.52141,0.24306,-0.05611
6.30328,0.53171,0.19507,-0.05377
6.31087,0.53798,0.16091,-0.00113
6.31876,0.54584,0.11680,-0.02518
6.32635,0.52938,0.13878,-0.06894
6.33381,0.51936,0.13259,-0.00559
6.34151,0.46863,0.10272,-0.04321
6.35170,0.48845,0.09264,-0.16560
6.35949,0.49066,0.16498,-0.10378
6.36661,0.48653,0.06612,-0.02858
6.37590,0.50790,0.01175,-0.03547
6.38339,0.49389,0.05863,-0.08099
6.38993,0.48499,0.06120,0.01363
6.39816,0.52485,-0.09688,-0.08029
6.40723,0.47835,0.01795,-0.05673
6.41598,0.47907,-0.00604,0.02286
6.42437,0.51222,-0.14255,-0.05151
6.43113,0.50476,-0.12437,-0.07231
6.43809,0.47043,-0.01066,0.01360
6.44774,0.50484,-0.15068,-0.04797
6.45531,0.42766,0.04316,-0.08108
6.46296,0.46623,-0.17714,-0.06151
6.47072,0.48677,-0.18461,-0.05948
6.47868,0.47158,-0.19941,-0.06567
6.48671,0.48407,-0.23515,-0.02402
6.49523,0.49303,-0.30451,-0.02944
6.50417,0.48521,-0.25244,0.01084
6.51057,0.47190,-0.29531,0.01678
6.51730,0.47817,-0.26047,-0.05344
6.52714,0.43563,-0.27431,-0.02428
6.53648,0.48663,-0.35902,-0.13300
6.54253,0.50588,-0.39515,-0.09110
6.55168,0.50678,-0.42523,-0.09850
6.56097,0.49262,-0.43098,-0.08289
6.56763,0.50938,-0.43559,-0.05095
6.57455,0.48353,-0.30884,-0.08790
6.58174,0.39525,-0.35825,-0.06102
6.58926,0.38266,-0.39828,0.08424
6.59675,0.49015,-0.41625,0.02777
6.60751,0.46816,-0.39932,0.04652
6.61814,0.45662,-0.36646,-0.00657
6.62513,0.42277,-0.30952,0.03809
6.63228,0.45916,-0.37850,-0.08931
6.63966,0.47457,-0.40187,-0.06303
6.64707,0.45521,-0.43840,-0.10636
6.65389,0.45361,-0.32925,0.02675
6.66340,0.44738,-0.39489,0.00544
6.67303,0.42895,-0.38736,0.04325
6.67967,0.41119,-0.37510,-0.08202
6.68628,0.38327,-0.31341,-0.03162
6.69263,0.45794,-0.37513,-0.07160
6.70192,0.46173,-0.36221,-0.05174
6.71112,0.46960,-0.32328,-0.05104
6.71741,0.44189,-0.40315,0.01649
6.72698,0.36789,-0.30835,-0.01011
6.73643,0.32148,-0.31454,-0.05802
6.74250,0.35588,-0.32412,0.05238
6.75179,0.36970,-0.34762,0.06985
6.76155,0.41784,-0.35668,0.12536
6.76798,0.39230,-0.28151,-0.01847
6.77391,0.40322,-0.29604,-0.04517
6.78271,0.40878,-0.34542,0.06910
6.79166,0.42803,-0.37372,0.01339
6.79765,0.42240,-0.31898,0.01498
6.80554,0.46841,-0.34582,0.10425
6.81544,0.50376,-0.43884,0.02182
6.82270,0.46602,-0.32098,0.00944
6.82995,0.49392,-0.33453,-0.04798
6.84036,0.47585,-0.29412,-0.02026
6.84853,0.48996,-0.31283,0.02300
6.85411,0.51494,-0.38086,0.05947
6.86288,0.50768,-0.37561,0.00371
6.87175,0.49414,-0.31943,0.04300
6.88029,0.52546,-0.36936,0.06231
6.88887,0.52420,-0.41989,0.07026
6.89473,0.49400,-0.35792,0.00747
6.90367,0.52054,-0.40647,0.05427
6.91303,0.51947,-0.40157,-0.01164
6.91911,0.49914,-0.38973,-0.02728
6.92672,0.50700,-0.33787,0.05828
6.93619,0.61333,-0.47479,-0.00397
6.94320,0.46971,-0.30483,0.03806
6.95063,0.50837,-0.34186,-0.02145
6.95844,0.49996,-0.41035,0.05351
6.96589,0.34408,-0.32406,0.04803
6.97454,0.28976,-0.33391,0.07721
6.98280,0.31754,-0.38188,0.10270
6.99102,0.32676,-0.23643,0.25192
6.99917,0.45002,-0.36732,0.08553
7.00779,0.29683,-0.33774,0.09747
7.01447,0.41760,-0.32274,-0.04083
7.02183,0.48717,-0.35384,0.05873
7.03131,0.47617,-0.33566,0.09645
7.03816,0.39641,-0.34863,0.06798
7.04512,0.37859,-0.30683,0.06418
7.05434,0.34630,-0.29083,0.08630
7.06295,0.33608,-0.29397,0.05962
7.07080,0.36710,-0.31170,0.08445
7.07862,0.44588,-0.28375,0.03852
7.08630,0.49207,-0.28793,0.06138
7.09387,0.53157,-0.34825,0.07618
7.10174,0.51079,-0.30187,0.04363
7.11132,0.50724,-0.30477,0.05950
7.11889,0.54999,-0.30039,-0.00873
7.12580,0.52064,-0.25892,0.05084
7.13435,0.59440,-0.36430,0.13245
7.14304,0.53990,-0.24863,0.03414
7.15182,0.57356,-0.30383,0.08959
7.15936,0.56550,-0.24590,0.00784
7.16687,0.56480,-0.23045,-0.00002
7.17472,0.56011,-0.21960,-0.00613
7.18313,0.55081,-0.23453,-0.00990
7.19187,0.57020,-0.22326,0.04559
7.19873,0.58661,-0.28294,0.10989
7.20574,0.56470,-0.19704,0.06160
7.21486,0.58114,-0.22546,0.10707
7.22410,0.56554,-0.17793,0.03701
7.23125,0.57143,-0.14402,0.07480
7.23845,0.51983,-0.13649,0.01156
7.24804,0.55463,-0.15233,0.03655
7.25519,0.52726,-0.06780,-0.00180
7.26256,0.52996,-0.08867,0.05667
7.27030,0.59383,-0.16170,0.11396
7.27792,0.48385,-0.09118,0.06911
7.28826,0.56815,-0.09417,0.12760
7.29620,0.53159,-0.03830,-0.02649
7.30372,0.51170,-0.02595,0.09421
7.31120,0.65198,-0.11888,0.11966
7.31851,0.48108,-0.06194,0.05429
7.32810,0.46477,-0.02916,0.07109
7.33536,0.57284,-0.05003,0.11478
7.34273,0.44257,-0.01076,0.10680
7.35237,0.54700,0.00121,0.07232
7.35974,0.61450,-0.06417,0.10782
7.36704,0.56788,0.04826,0.05984
7.37418,0.58117,-0.02152,0.10193
7.38178,0.53326,0.07022,0.06041
7.38963,0.56245,0.10917,0.04890
7.39775,0.56575,0.08478,0.08725
7.40595,0.62114,0.07826,0.13288
7.41405,0.57951,0.11414,0.03693
7.42212,0.59209,0.10442,0.04634
7.42993,0.58947,0.12463,0.01652
7.43987,0.58595,0.11810,0.01203
7.44733,0.60609,0.12485,0.05424
7.45486,0.61932,0.18203,0.03011
7.46215,0.60426,0.19723,-0.07081
7.47031,0.60528,0.16783,0.07892
7.48040,0.60911,0.06405,0.06160
7.48703,0.63012,0.08920,0.21454
7.49426,0.60141,0.19717,0.03792
7.50177,0.62641,0.17645,0.13853
7.50943,0.63331,0.11839,0.07928
7.51956,0.56607,0.22982,0.01717
7.52734,0.58722,0.20741,0.07001
7.53551,0.59183,0.17627,0.06816
7.54373,0.60861,0.20820,0.06707
7.54938,0.55668,0.17682,0.01167
7.55830,0.56229,0.17231,-0.02044
7.56741,0.56544,0.18774,-0.01735
7.57612,0.58410,0.19536,0.01259
7.58467,0.52160,0.17711,-0.02266
7.59072,0.57808,0.16227,0.01983
7.59693,0.56540,0.19699,-0.06712
7.60646,0.57446,0.17649,-0.02549
7.61590,0.58189,0.19862,-0.02369
7.62213,0.59149,0.14529,0.10500
7.63124,0.57841,0.21358,0.03248
7.64035,0.58192,0.21471,0.00727
7.64618,0.58133,0.28404,-0.05550
7.65450,0.59556,0.20994,0.07987
7.66324,0.56951,0.23553,-0.00601
7.67179,0.55708,0.26197,0.01857
7.68023,0.60669,0.21298,0.11893
7.68624,0.55870,0.28385,0.00133
7.69475,0.53327,0.25525,-0.03596
7.70311,0.51190,0.27679,-0.11707
7.70911,0.57679,0.22653,0.00167
7.71760,0.56141,0.23939,-0.07230
7.72594,0.58022,0.16550,-0.08647
7.73454,0.53285,0.22654,-0.08897
7.74297,0.55424,0.16845,0.08330
7.75105,0.61770,0.18642,0.05000
7.75885,0.61041,0.17368,0.08511
7.76665,0.69216,0.08612,0.07936
7.77444,0.58877,0.15130,0.00038
7.78222,0.61154,0.13741,0.14811
7.79239,0.60939,0.24417,-0.03390
7.79986,0.58074,0.16005,0.04749
7.80784,0.57792,0.18569,-0.04548
7.81565,0.63822,0.22883,0.00599
7.82295,0.62876,0.19328,0.03218
7.83042,0.59669,0.19952,0.00889
7.83770,0.60277,0.24507,-0.02617
7.84748,0.60304,0.16692,-0.01065
7.85476,0.56257,0.27485,-0.13556
7.86167,0.58663,0.19489,-0.07296
7.87148,0.58454,0.17195,-0.06768
7.87925,0.58286,0.17871,-0.08562
7.88755,0.60665,0.12785,-0.05641
