Time,X,Y,Z
10.26195,0.05295,0.58718,-0.70046
10.27426,0.07934,0.58515,-0.75754
10.28921,0.07218,0.55624,-0.66388
10.30036,0.07913,0.52902,-0.73493
10.31134,0.11959,0.49667,-0.74540
10.32298,0.10000,0.56423,-0.59269
10.33534,0.11070,0.49659,-0.70370
10.34737,0.09214,0.61036,-0.58729
10.35891,-0.00414,0.48314,-0.57465
10.37138,0.09138,0.49233,-0.62230
10.38397,-0.01053,0.48192,-0.42539
10.39611,-0.02626,0.50341,-0.50539
10.40770,-0.07672,0.52651,-0.39388
10.41846,-0.01187,0.42793,-0.60827
10.43078,-0.03403,0.47223,-0.35973
10.44247,-0.05034,0.43382,-0.28876
10.45335,0.00582,0.43200,-0.27133
10.46596,-0.04896,0.38400,-0.44272
10.47895,-0.11444,0.42234,-0.36357
10.49042,-0.07979,0.34028,-0.42367
10.50246,-0.08102,0.40868,-0.20269
10.51486,-0.11921,0.33075,-0.29193
10.52720,-0.11647,0.36514,-0.19653
10.53928,-0.14905,0.41157,-0.22784
10.55157,-0.18852,0.30770,-0.23401
10.56383,-0.17055,0.38077,0.10093
10.57384,-0.10929,0.28055,-0.21625
10.58454,-0.14984,0.34082,0.06736
10.59580,-0.20140,0.28203,-0.10891
10.60961,-0.23278,0.30659,-0.06236
10.62351,-0.17617,0.22065,-0.04195
10.63557,-0.24679,0.21521,-0.04289
10.64763,-0.20417,0.21418,-0.05427
10.65981,-0.27709,0.20026,-0.04659
10.67263,-0.22055,0.22311,-0.00644
10.68535,-0.15811,0.24963,0.07155
10.69483,-0.18169,0.28341,0.00919
10.70393,-0.21507,0.20041,0.25713
10.71622,-0.31243,0.09348,-0.20445
10.72868,-0.28009,0.25964,0.29364
10.74056,-0.24496,0.12409,0.02153
10.75269,-0.24060,0.09830,0.13556
10.76542,-0.31156,0.05757,-0.04506
10.77843,-0.34850,0.09645,-0.05091
10.79145,-0.23342,0.13040,0.11875
10.80433,-0.29606,0.09669,0.14245
10.81716,-0.23473,0.06180,-0.00165
10.82673,-0.40765,0.04041,0.12801
10.83623,-0.38105,0.08901,-0.19152
10.84873,-0.28586,0.13258,0.11939
10.86118,-0.24067,0.01817,0.11743
10.87368,-0.24048,0.10626,0.01361
10.88617,-0.34849,0.03024,0.01217
10.89881,-0.28883,0.10519,-0.06281
10.91191,-0.17016,0.09353,-0.01434
10.92190,-0.19814,0.09196,-0.07724
10.93157,-0.25411,0.04529,0.08714
10.94437,-0.27334,0.02765,-0.08428
10.95746,-0.26058,0.03763,-0.14074
10.97108,-0.22041,0.06206,0.05744
10.98486,-0.15489,0.02812,-0.14359
10.99494,-0.32227,0.03779,0.16298
11.00470,-0.24108,-0.06135,-0.23789
11.01788,-0.21663,0.00189,-0.10652
11.03184,-0.19099,-0.01597,-0.08566
11.04246,-0.16421,-0.03849,-0.27691
11.05259,-0.15861,-0.05581,-0.19220
11.06558,-0.21883,0.00929,-0.11653
11.07804,-0.17048,-0.08166,-0.34185
11.09113,-0.17159,-0.03267,-0.20776
11.10164,-0.10350,-0.07932,-0.37061
11.11170,-0.15455,-0.00497,-0.25955
11.12474,-0.15179,-0.09605,-0.41579
11.13781,-0.16246,-0.00448,-0.39315
11.15022,-0.19221,-0.02135,-0.29674
11.16249,0.01764,0.00080,-0.57054
11.17547,-0.14333,0.05701,-0.44127
11.18877,-0.17392,0.09551,-0.49568
11.19866,0.01237,-0.01336,-0.71121
11.20883,-0.09968,0.02983,-0.48048
11.22320,-0.09994,-0.00163,-0.50606
11.23408,-0.06921,0.07053,-0.56098
11.24471,-0.06440,-0.00473,-0.61296
11.25884,-0.05658,0.03060,-0.60007
11.26938,-0.07821,0.02630,-0.40874
11.28017,-0.08343,-0.00702,-0.46129
11.29437,-0.08142,-0.06553,-0.67587
11.30826,-0.15004,-0.04451,-0.48865
11.31877,-0.03947,-0.05931,-0.65619
11.32963,-0.06941,-0.07082,-0.45344
11.34398,-0.05177,-0.10326,-0.60907
11.35490,-0.07556,-0.12437,-0.59414
11.36515,-0.06689,-0.09981,-0.61077
11.37832,-0.09893,-0.05170,-0.49528
11.39183,-0.04579,-0.15180,-0.77132
11.40234,-0.10405,-0.06155,-0.33782
11.41443,-0.10339,-0.11409,-0.48403
11.42873,-0.12194,-0.07565,-0.47696
11.44061,-0.07266,-0.19016,-0.55938
11.45282,-0.14223,-0.07956,-0.43886
11.46515,-0.09330,-0.16034,-0.55732
11.47455,-0.09446,-0.21549,-0.48128
11.48399,-0.11083,-0.13630,-0.45678
11.49585,-0.16937,-0.05738,-0.37581
11.50783,-0.05971,-0.25075,-0.61092
11.52227,-0.06747,-0.17252,-0.56542
11.53659,-0.02933,-0.24601,-0.63279
11.54604,0.01154,-0.18917,-0.52991
11.55638,-0.09744,-0.16084,-0.53374
11.57079,-0.06679,-0.16833,-0.53602
11.58211,-0.12416,-0.16872,-0.48388
11.59380,-0.10231,-0.17311,-0.48451
11.60543,-0.08323,-0.16042,-0.47104
11.61746,-0.09058,-0.15649,-0.47017
11.62955,-0.06637,-0.13613,-0.46899
11.64162,-0.06202,-0.15845,-0.48017
11.65393,-0.04941,-0.18111,-0.61661
11.66646,-0.09038,-0.15876,-0.51102
11.67900,-0.06776,-0.10226,-0.46002
11.69153,-0.09031,-0.11291,-0.48560
11.70389,-0.05634,-0.12444,-0.56414
11.71581,-0.01710,-0.11898,-0.53475
11.72793,-0.01620,-0.12059,-0.60071
11.73645,-0.05791,-0.07751,-0.55631
11.74918,-0.08429,-0.09657,-0.55234
11.76182,-0.06200,-0.02958,-0.52405
11.77424,-0.00785,-0.08298,-0.62100
11.78674,-0.01228,-0.10505,-0.62812
11.79966,0.00575,-0.06133,-0.69797
11.81266,-0.02831,-0.01139,-0.50585
11.82127,-0.02087,-0.06980,-0.66776
11.83419,-0.02465,-0.04191,-0.56869
11.84712,0.02387,-0.08988,-0.65059
11.85991,-0.00672,-0.01839,-0.54575
11.87273,0.01686,-0.05675,-0.68813
11.88550,-0.06026,-0.01752,-0.61191
