-20268.4071172,176550.25637705,-1.55705595000001
-20882.1301064,181348.3187655,-8.0834394
-21529.0923751,186349.79229295,-74.21966695
-22191.01784105,191284.3676293,-79.5313259
-22865.2451533,196188.53068135,-56.21965845
-23564.6172627,201117.5624568,-25.9730184
-24282.66300055,205873.8935372,-54.85033265
-25027.7197941,210563.20495405,-67.48346745
-25790.93119745,215192.74088255,-99.66262375
-26555.14750925,219709.8927089,-48.2576915
-27390.049744,224015.13032475,-92.5620069
-28206.02436245,228218.4194262,-122.2233706
-29042.99162885,232356.62138035,-93.865075
-29865.1061275,236477.12148565,-116.55833725
-30608.6058651,240493.9172475,-77.04666215
-31359.8577536,244430.89456675,-40.3951111
-32063.5586994,248223.97120455,-56.15340075
-32766.6191541,251937.62694595,-54.65155955
-33464.5998518,255509.60163885,-83.5288738
-34166.5560115,258996.1811994,-49.6270173
-34835.2508058,262347.70548145,-60.12886275
-35477.464606,265590.42357715,-75.08101705
-36083.38022955,268699.01400215,-18.4858983
-36670.24676435,271730.8007099,-40.86995795
-37252.29857295,274675.3149838,-30.00369515
-37798.3393216,277620.9335527,-28.34725265
-38402.1678276,280594.0048953,-26.07240495
-39061.84053175,283757.7217267,3.87607545000001
-39584.39292575,286375.8063986,44.0392846
-40190.2643775,289411.39188115,10.4687166
-40859.23524555,292298.10735475,43.7963397
-41681.95710645,295584.2794587,53.668737
-42345.81508865,298399.7899907,76.7485025
-42820.0324905,300429.5946302,89.74605465
-43222.66949045,303474.25741765,78.52641745
-43748.7224996,305490.76634535,64.8662883
-44480.28480825,308664.2782734,71.6687455
-44932.4163101,311292.1028272,89.9779566
-45860.45478515,315112.51076625,92.39636265
-46590.54838145,318139.02998685,103.8920736
-47068.13388305,320014.54252895,79.60862655
-47433.2911107,321433.25240135,108.25403885
-47629.00531355,322341.00497725,89.7350117
-47678.4004289,322558.2087608,110.48471475
-47669.764842,322597.81982245,85.30678875
-47576.61755875,322300.30066355,81.8282595
-47144.17563675,321520.1935467,52.53131315
-46669.9140631,320266.89602235,22.47240325
-46368.29796975,319462.1410411,-0.662576999999999
-45997.67448185,318062.3366991,-8.392642
-45549.8939023,316634.9691539,2.26380475000001
-44835.3046078,314333.82818995,13.3840554
-44295.9890157,312501.6371407,98.7460589
-43975.20236115,311094.86469725,26.75706785
-43698.9187951,308350.91248125,-1.0380373
-43231.0952613,306305.9237855,19.4135061
-42517.1906297,302926.9798586,25.3104414
-41976.2627669,299724.55748745,0.552147499999998
-40905.6266785,295055.8963871,-24.70307915
-40030.4287192,291120.75219755,-37.02701135
-39379.01614165,288197.41830175,-10.23681465
-38765.91155765,285512.01580665,-30.7877446
-38323.81809735,283295.78408525,-54.993891
-38006.73083105,281682.1330165,-95.1018854
-37725.40063685,280169.4697255,-124.28840225
-37570.6336926,278827.36479725,-126.27613325
-37643.20796,277674.08327105,-118.1153932
-37670.47300355,276614.11467235,-103.9583313
-37577.4140639,275378.485868,-139.2295136
-37684.950311,274145.68405885,-186.52646845
-37765.9613922,272802.11041825,-250.1449034
-37877.3847577,271618.32826415,-299.56210465
-37876.02647485,270169.084635,-382.20754245
-37772.79697825,268834.4778698,-330.625923
-37692.40430225,267554.8208238,-312.8909453
-37667.6349654,266458.1233734,-337.92531295
-37634.6607167,265328.72774805,-338.4664175
-37842.3786062,264429.8647469,-323.5142632
-38079.8903748,263591.31833865,-314.5253019
-38242.5088565,262575.98534385,-314.86763335
-38384.4991076,261517.96030435,-315.1437071
-38581.3728202,260552.18806915,-350.3265458
-38734.99129765,259439.16913865,-312.2283683
-38843.2895083,258190.76364115,-267.18417525
-39075.478575,256964.808461,-226.63446285
-39233.4590177,255534.7685219,-233.2933617
-39520.9732639,253978.45244955,-216.883538
-39677.30830705,252350.05904255,-240.15103365
-39836.1390569,250808.92702645,-169.78535625
-39709.7193653,249293.52508385,-103.88103065
-39527.9303224,247755.22006295,-74.5619984
-39457.39900075,246505.68818455,-36.87241005
-39439.20021915,245344.25696125,-8.3263843
-39408.7768919,244016.93854305,-11.1312936
-39427.086103,242905.3883249,26.60246655
-39438.5928569,241712.73868195,42.70308765
-39469.67876115,240546.95653635,33.7251693
-39304.730217,239216.61234985,3.21349845
-39069.6037256,237768.7380465,45.61842645
-38875.43553575,236376.96192915,70.233162
-38728.23301225,234995.35636875,83.34114365
-38618.4992181,233652.37904745,142.1006806
-38485.0782962,232290.42993805,141.09577215
-38419.527345,230994.58392735,121.06386085
-38188.3100579,229456.3120353,110.0761256
-37959.68786405,228025.0131999,124.79637795
-37652.2410931,226755.32793775,128.81601175
-37465.36125025,225575.664804,139.1632559
-37315.68510595,224281.04456075,126.76202305
-37189.99424905,222928.8463762,134.44791625
-37157.24085935,221675.0960909,123.239322
-37017.52545595,220221.4684106,151.3325868
-36886.31312405,218637.54496325,136.711721
-36776.17074075,217256.04983235,135.39760995
-36667.59645635,215796.5804315,75.6221216
-36555.9853607,214377.009209,56.4515604
-36389.51288945,212851.2489793,48.6552377
-36243.2711026,211476.54526265,67.79267005
-36068.03052905,210242.87106045,61.52027445
-35984.0268084,209008.2361216,100.01599815
-35869.6218464,207797.7521144,121.3620205
-35716.1027555,206541.4177788,82.06016145
-35626.09167005,205297.3411177,46.38039
-35490.90387615,204076.366308,85.030715
-35361.0056553,202971.72897655,55.9877565
-35172.5024988,201882.07692825,23.22332385
-34967.1919724,200809.5524954,-11.1092077
-34774.9562988,199706.65995005,-4.25153574999999
-34594.8678702,198573.9293538,-17.7570636
-34529.1623177,197466.46502715,-1.39141169999998
-34387.4591833,196366.0681885,20.5178011
-34253.01126705,195322.71922955,10.87730575
-34069.9081131,194372.5065109,-84.4564816
-33909.02337455,193317.7943564,-33.73621225
-33610.73120915,192221.4723663,-86.12396705
-33380.8722049,191186.2178897,-126.85036665
-33195.18500065,190243.00640135,-123.00742005
-32958.79961295,189228.7445727,-144.20988405
-32812.56886905,188251.83000095,-136.17061645
-32584.3883932,187425.81734095,-156.9644913
-32334.03367375,186463.6561504,-111.83195465
-32043.38322975,185538.88638855,15.5484736
-31689.92048615,184718.21851635,65.18653385
-31436.7829433,183901.17273175,-32.16811335
-31196.2454064,183115.13555075,-69.13990995
-31050.1030061,182477.89107805,-175.582905
-30910.11152895,181859.59630755,-257.2565632
-30772.11882575,181171.3223629,-361.8112138
-30635.27458935,180603.48283095,-400.64926895
-30313.24008145,179883.88003715,-442.6676937
-30035.0792139,179171.5103756,-430.90695195
-29761.5453424,178393.7554071,-436.58302825
-29510.06424205,177649.62622135,-371.87134125
-29256.9046133,177040.6406577,-424.8885442
-29052.1462344,176517.79010405,-356.4885119
-28794.08353585,175965.57634635,-318.2357331
-28509.68340155,175466.954025,-304.11180005
-28316.25508935,174918.10836705,-282.79890655
-28106.83658555,174416.1289889,-297.79523265
-27831.35915485,173817.98760215,-275.3449153
-27587.9173221,173431.73834,-328.3289894
-27374.8767307,173107.68297225,-344.1424938
-27178.67663805,172742.9012049,-350.4811471
-26934.58327125,172294.36970475,-272.48479125
-26714.36476235,171878.0836186,-193.6049994
-26439.6272093,171469.5165545,-44.1938859
-26076.5791851,171059.72372295,67.6711976
-25679.5409608,170693.5505439,116.73502445
-25256.3530309,170331.8276737,225.938757
-24783.32826765,170090.46191555,189.497022
-24484.5833413,169987.98333955,165.21357495
-24233.0028544,169742.0899719,151.8184766
-24018.82483915,169575.41872755,95.7534194500001
-23804.03946165,169535.123003,128.2749072
-23582.7277007,169382.10084485,171.9829033
-23333.4883192,169196.5682419,151.730133
-23045.7973858,169029.85282575,114.6479069
-22648.9800205,169043.4466972,86.7092434
-22367.70504105,168909.8049163,72.96077065
-22109.94050215,168890.42453905,100.30311485
-21848.17841535,168853.5963008,155.3743065
-21552.31569895,168774.12018965,44.66873275
-21289.6591332,168782.62326115,45.50799695
-21046.43815945,168867.76440565,-2.69447979999999
-20737.2466024,168869.7410937,-81.17672545
-20490.3041545,168873.35213835,-57.1583092
-20278.0365696,168848.28464185,-47.3963414
-20046.8634543,168814.58155845,8.55828625
-19792.97499085,168882.07606885,-84.20249375
-19719.25225665,168947.5497194,-42.7803883
-19438.45212405,168799.5741894,-118.76692725
-19142.6004506,169034.2589628,-85.54973365
-18825.67882855,169239.55844625,-4.50552359999997
-18462.78540565,169343.2627897,-38.46259485
-18176.77300065,169546.2984684,-47.53989975
-17851.38143595,169793.6384625,-11.1754654
-17604.0303989,170040.10606355,44.75707635
-17373.431517,170296.87673695,53.65769405
-17065.3111261,170614.44989305,46.2037028
-16751.2054563,170896.06720395,-81.70678705
-16472.4593124,171201.4158144,-143.8896385
-16216.7708481,171495.16932735,-91.5681414
-15911.00260555,171840.3388155,-147.30191005
-15508.6306364,172158.07761585,-188.3264693
-15265.4869633,172599.6078857,-154.5792141
-14982.48928365,172938.99086805,-162.82829775
-14691.46337935,173359.6278765,-136.0712299
-14471.20069865,173786.05139075,-129.644233
-14128.58213195,174133.74971445,-191.67248315
-13849.3390553,174574.0431739,-283.4725265
-13595.20764695,175137.5428265,-241.23324275
-13344.2345223,175519.6288965,-337.72653985
-13098.3963694,175870.9272219,-406.39160295
-12794.6048149,176232.1642023,-473.13519275
-12489.76418015,176602.4784876,-561.32419145
-12218.59349995,177055.6590697,-573.791682
-11976.77498085,177450.4666181,-555.22848305
-11794.1798026,177899.2079343,-410.2235066
-11511.1269082,178531.2401346,-254.46269685
-11209.97461875,179122.4134199,-149.51050005
-10953.3254178,179688.99405555,-167.68719575
-10736.5523093,180264.22132105,-249.82465785
-10558.10928025,180714.8288958,-274.71546715
