-1906.12659979961,-4349.30994106016,-16378.5530319
-1512.04190136968,-4601.19801408465,-16357.3977615315
-1099.6474332008,-4776.31022709287,-16360.7333780875
-688.186063294656,-4910.96991793153,-16333.6677563158
-274.246789616784,-5037.15117474866,-16249.6249382062
137.822239803133,-5203.42515032298,-16127.5384984917
542.600098559037,-5417.69747272861,-15991.495031968
936.075410259097,-5442.10855376601,-15807.9240502067
1316.60041984958,-5340.09882706478,-15566.4714878075
1672.61394951,-5256.85860147356,-15288.3426304539
2012.99888263104,-5250.27875797522,-14927.214669129
2328.03254174726,-5269.90079347265,-14528.2158491302
2636.40763947296,-5152.14862812051,-14052.8023292048
2921.13701454625,-4989.51981279675,-13543.7126270829
3178.45817072451,-4496.80521044621,-13051.1278866235
3415.6267430618,-4215.73543129464,-12433.6075324197
3632.43031197404,-3923.2821755099,-11813.1598869491
3808.04988215563,-3497.43923491977,-11156.5197074701
3974.75765400726,-2881.81781611644,-10472.0098498119
4125.53125541306,-2264.87776988449,-9724.06320059431
4258.56385001879,-1622.17669272451,-8989.80933586093
4374.60785179429,-1047.0111082621,-8183.29382311034
4456.75989504196,-472.041598168689,-7297.21788127887
4527.34675771452,-153.980574061056,-6340.67266824007
4567.34351585064,28.6607154092014,-5243.06907449583
4617.33927625918,380.474225348287,-4094.42528952319
4651.29936600755,956.64277276807,-3011.07267411693
4681.81123243646,1509.71554404896,-1810.37663679171
4694.53753005668,2062.7938877878,-877.537118226617
4703.4928352278,2817.9413978982,137.338261185848
4700.33475700974,3215.30699478561,1259.08094954822
4682.86058817694,3604.99765774329,2315.94589072878
4661.51787487991,4101.18483692925,3402.56371541615
4635.03775536447,4716.37413294757,4307.19317417032
4606.31689802841,5297.19625363498,5194.6263550017
4575.77710328946,5879.84652710388,6057.37423091231
4538.62351991674,6522.68904099753,6913.12856165926
4502.28053480546,7198.28989460101,7774.99820258802
4457.5282063462,7748.56285435083,8665.82738943924
4402.77969432306,8172.15945576936,9634.64132084488
4344.7917103679,8568.32822067477,10637.4351366013
4288.02156312474,8866.97214150692,11686.7738019616
4228.15011498039,9126.24347233821,12727.4655699325
4178.08682495244,9526.57735069846,13761.6919359929
4132.22719828413,9946.70452497729,14736.5519815195
4060.822748754,10261.6039211805,15777.8485112289
